"","county_fips","total_candidatevotes","totalvotes","Vote_Trump_county"
"2045",38087,380,427,0.889929742388759
"2046",38089,12110,15050,0.804651162790698
"2047",38091,652,1088,0.599264705882353
"2048",38093,6994,9959,0.702279345315795
"2049",38095,830,1174,0.706984667802385
"2050",38097,2522,4136,0.609767891682785
"2051",38099,3324,4783,0.694961321346435
"2052",38101,19974,28246,0.707144374424697
"2053",38103,1893,2374,0.797388374052233
"2054",38105,11739,14334,0.81896190874843
"2055",39001,9870,12145,0.812680115273775
"2056",39003,33116,48006,0.689830437861934
"2057",39005,19407,26405,0.734974436659724
"2058",39007,26890,44147,0.609101411194419
"2059",39009,10862,26059,0.416823362370007
"2060",39011,20798,25777,0.806843309927455
"2061",39013,23560,33088,0.712040618955513
"2062",39015,16480,21096,0.781190747061054
"2063",39017,114392,186737,0.612583473012847
"2064",39019,10745,14212,0.756051224317478
"2065",39021,14589,19972,0.730472661726417
"2066",39023,39032,64212,0.607861458917336
"2067",39025,74570,110480,0.674963794351919
"2068",39027,15488,20527,0.754518439128952
"2069",39029,35726,49860,0.716526273565985
"2070",39031,12325,16739,0.736304438735886
"2071",39033,15436,20686,0.746205162912114
"2072",39035,202699,625670,0.323971102977608
"2073",39037,22004,27134,0.810938306184123
"2074",39039,13038,19381,0.672720705845932
"2075",39041,66356,126070,0.526342508130404
"2076",39043,22160,40335,0.549398785174166
"2077",39045,50797,83311,0.609727406945061
"2078",39047,9473,12612,0.751110053916905
"2079",39049,211237,630577,0.334990017079595
"2080",39051,15731,22770,0.690865173473869
"2081",39053,10645,13799,0.7714327125154
"2082",39055,34143,56021,0.609467878117135
"2083",39057,52072,88643,0.587434992046749
"2084",39059,13407,18230,0.735436094349973
"2085",39061,177886,430929,0.412796539569163
"2086",39063,26310,38771,0.678599984524516
"2087",39065,9949,13247,0.751037970861327
"2088",39067,5792,7655,0.756629653821032
"2089",39069,10479,14764,0.709767000812788
"2090",39071,15678,19676,0.796808294368774
"2091",39073,9737,13824,0.70435474537037
"2092",39075,10796,12947,0.833861126129605
"2093",39077,18956,27190,0.697168076498713
"2094",39079,11309,14794,0.764431526294444
"2095",39081,22828,33362,0.684251543672442
"2096",39083,22340,31398,0.711510287279445
"2097",39085,73278,130509,0.561478518722847
"2098",39087,20306,28127,0.721939773171686
"2099",39089,59514,94210,0.63171637830379
"2100",39091,17964,23368,0.768743580965423
"2101",39093,79520,157437,0.505090925258992
"2102",39095,81763,200623,0.407545495780643
"2103",39097,13835,19855,0.696801813145303
"2104",39099,59903,118966,0.503530420456265
"2105",39101,19023,27818,0.683837802861457
"2106",39103,64598,105825,0.610422867942358
"2107",39105,8316,10951,0.75938270477582
"2108",39107,19452,23761,0.818652413618955
"2109",39109,41371,57972,0.713637618160491
"2110",39111,5463,7148,0.764269725797426
"2111",39113,129034,268505,0.480564607735424
"2112",39115,5041,6847,0.736234847378414
"2113",39117,14077,18457,0.762691661700168
"2114",39119,27867,40465,0.688669220313851
"2115",39121,5135,6343,0.809553838877503
"2116",39123,14628,24007,0.609322281001375
"2117",39125,7086,9467,0.748494771310869
"2118",39127,12357,16675,0.741049475262369
"2119",39129,20593,28271,0.728414276113332
"2120",39131,9157,12412,0.737753786658073
"2121",39133,45990,82872,0.554952215464813
"2122",39135,17022,21809,0.780503461873538
"2123",39137,16412,19921,0.823854224185533
"2124",39139,41472,59975,0.691488120050021
"2125",39141,22278,33299,0.669029099972972
"2126",39143,18896,30074,0.628316818514331
"2127",39145,22609,32047,0.705495054139233
"2128",39147,17086,25810,0.661991476172026
"2129",39149,20422,25258,0.808535909414839
"2130",39151,111097,189879,0.585093664912918
"2131",39153,124833,280473,0.445080275106695
"2132",39155,55194,101001,0.546469836932308
"2133",39157,30458,44015,0.691991366579575
"2134",39159,21669,33445,0.647899536552549
"2135",39161,11650,14965,0.778483127297026
"2136",39163,4632,6030,0.7681592039801
"2137",39165,87988,136100,0.646495224099927
"2138",39167,22307,32031,0.696419094002685
"2139",39169,36759,54283,0.677173332350828
"2140",39171,13452,18651,0.721248190445553
"2141",39173,35757,67597,0.528973179283104
"2142",39175,8462,11390,0.742932396839333
"2143",40001,5585,7108,0.785734383792909
"2144",40003,1978,2262,0.874447391688771
"2145",40005,4557,5389,0.845611430692151
"2146",40007,1968,2178,0.903581267217631
"2147",40009,6767,7948,0.85140915953699
"2148",40011,3136,3901,0.803896436811074
"2149",40013,12344,15976,0.772658988482724
"2150",40015,7013,9859,0.711329749467492
"2151",40017,43550,61940,0.703099773974814
"2152",40019,14699,19479,0.754607526053699
"2153",40021,11223,17714,0.633566670430168
"2154",40023,4698,5832,0.805555555555556
"2155",40025,970,1054,0.920303605313093
"2156",40027,66677,119778,0.556671508958239
"2157",40029,2091,2524,0.828446909667195
"2158",40031,20905,35631,0.586708203530633
"2159",40033,2117,2572,0.823094867807154
"2160",40035,4686,6032,0.77685676392573
"2161",40037,23294,30505,0.763612522537289
"2162",40039,8060,10691,0.753905153867739
"2163",40041,13557,17245,0.786140910408814
"2164",40043,2124,2359,0.9003815175922
"2165",40045,1688,1873,0.901227976508275
"2166",40047,16970,22430,0.756576014266607
"2167",40049,8878,10922,0.812854788500275
"2168",40051,18538,23101,0.802476083286438
"2169",40053,1916,2226,0.8607367475292
"2170",40055,1605,1973,0.813482007095793
"2171",40057,747,933,0.80064308681672
"2172",40059,1327,1487,0.892400806993948
"2173",40061,4165,5014,0.830674112485042
"2174",40063,3875,4857,0.797817582870084
"2175",40065,6392,8221,0.777520982848802
"2176",40067,2026,2385,0.849475890985325
"2177",40069,3441,4251,0.809456598447424
"2178",40071,12834,17249,0.744043132935243
"2179",40073,5521,6465,0.853982985305491
"2180",40075,2673,3427,0.779982491975489
"2181",40077,3437,4249,0.808896210873147
"2182",40079,15213,18805,0.80898697155012
"2183",40081,12013,14888,0.806891456206341
"2184",40083,15608,21574,0.723463428200612
"2185",40085,3305,4076,0.810843964671246
"2186",40087,15295,19236,0.795123726346434
"2187",40089,9485,11467,0.827156187320136
"2188",40091,6172,8335,0.740491901619676
"2189",40093,3084,3467,0.88952985289876
"2190",40095,4891,6064,0.806563324538259
"2191",40097,12749,16626,0.766811018886082
"2192",40099,4612,5894,0.782490668476417
"2193",40101,16526,25081,0.658905147322675
"2194",40103,3821,4938,0.77379505872823
"2195",40105,3610,4391,0.82213618765657
"2196",40107,3058,4038,0.757305596830114
"2197",40109,145050,294740,0.492128655764403
"2198",40111,9668,14313,0.675469852581569
"2199",40113,14121,20538,0.687554776511832
"2200",40115,8545,11438,0.747071166287813
"2201",40117,5267,6786,0.776156793398173
"2202",40119,17813,29643,0.600917585939345
"2203",40121,13851,17924,0.772762776166034
"2204",40123,10805,15320,0.705287206266319
"2205",40125,20240,28185,0.71811247117261
"2206",40127,4016,4739,0.847436167967926
"2207",40129,1629,1834,0.888222464558342
"2208",40131,34031,44553,0.763831840729019
"2209",40133,6011,8337,0.721002758786134
"2210",40135,12113,15386,0.78727414532692
"2211",40137,15560,19057,0.816497874796663
"2212",40139,4505,5521,0.81597536678138
"2213",40141,2076,2708,0.766617429837518
"2214",40143,150574,266678,0.56462850328861
"2215",40145,26165,35338,0.740421076461599
"2216",40147,17076,23501,0.726607378409429
"2217",40149,4086,4777,0.855348545111995
"2218",40151,2993,3678,0.813757476889614
"2219",40153,6611,7785,0.849197174052665
"2220",41001,7352,9932,0.740233588401128
"2221",41003,14878,52799,0.281785639879543
"2222",41005,110509,257679,0.42886304277803
"2223",41007,10218,23910,0.427352572145546
"2224",41009,17150,32221,0.532261568542255
"2225",41011,21829,37075,0.588779501011463
"2226",41013,11287,15448,0.730644743656137
"2227",41015,8484,14925,0.568442211055276
"2228",41017,55646,125234,0.444336202628679
"2229",41019,43298,64349,0.672862049138293
"2230",41021,834,1178,0.707979626485569
"2231",41023,3545,4596,0.771322889469104
"2232",41025,3475,4481,0.775496540950681
"2233",41027,3955,13090,0.302139037433155
"2234",41029,63869,127165,0.502252978413872
"2235",41031,7189,11913,0.603458406782507
"2236",41033,31751,51641,0.614840920973645
"2237",41035,25308,36726,0.689103087730763
"2238",41037,3470,4363,0.795324318129727
"2239",41039,80336,222253,0.361461937521653
"2240",41041,12460,30726,0.405519755256135
"2241",41043,43486,72640,0.598650881057269
"2242",41045,8187,11804,0.693578447983734
"2243",41047,79002,165534,0.477255427887926
"2244",41049,3586,5118,0.700664322000782
"2245",41051,82995,463659,0.17900008411354
"2246",41053,23732,48291,0.491437327866476
"2247",41055,921,1208,0.762417218543046
"2248",41057,8354,16888,0.494670772145902
"2249",41059,21270,33038,0.643804104364671
"2250",41061,10298,14944,0.689105995717345
"2251",41063,3404,5149,0.661099242571373
"2252",41065,7035,14130,0.497876857749469
"2253",41067,99073,320326,0.30928803781148
"2254",41069,711,965,0.736787564766839
"2255",41071,29551,58923,0.501518931486856
"2256",42001,37523,56540,0.663654050229926
"2257",42003,282324,719733,0.392262130540075
"2258",42005,27489,36370,0.755815232334341
"2259",42007,54759,94122,0.581787467329636
"2260",42009,23025,27574,0.835025748893886
"2261",42011,109736,205540,0.533891213389121
"2262",42013,45306,63595,0.712414497995125
"2263",42015,21600,30159,0.71620411817368
"2264",42017,187367,396234,0.472869566973051
"2265",42019,74359,113305,0.65627289175235
"2266",42021,48085,70574,0.681341570550061
"2267",42023,1771,2434,0.727608874281019
"2268",42025,21984,33629,0.653721490380326
"2269",42027,36372,77493,0.469358522705277
"2270",42029,128565,314502,0.40878913329645
"2271",42031,14578,19493,0.74785820550967
"2272",42033,29203,39422,0.740779260311501
"2273",42035,11902,17625,0.675290780141844
"2274",42037,20098,31171,0.644765968368034
"2275",42039,28559,42004,0.679911437005999
"2276",42041,77212,141595,0.545301740880681
"2277",42043,66408,147368,0.450627001791434
"2278",42045,118532,327931,0.361454086377927
"2279",42047,12140,16906,0.718088252691352
"2280",42049,66869,137083,0.487799362430061
"2281",42051,41227,62139,0.663464169040377
"2282",42053,1882,2646,0.711262282690854
"2283",42055,57245,80783,0.70862681504772
"2284",42057,6824,7977,0.855459445906983
"2285",42059,12579,17669,0.711924840115456
"2286",42061,17061,22792,0.748552123552124
"2287",42063,28089,41198,0.681804941987475
"2288",42065,17960,22824,0.786890991938311
"2289",42067,9649,12043,0.801212322511002
"2290",42069,52334,115410,0.45346157178754
"2291",42071,160209,280239,0.571687024289981
"2292",42073,29597,46076,0.64235176664641
"2293",42075,46731,71652,0.652193937363926
"2294",42077,84259,184713,0.456161721156605
"2295",42079,86929,153321,0.566973865289165
"2296",42081,41462,59254,0.699733351334931
"2297",42083,14083,19466,0.723466557073872
"2298",42085,36143,57954,0.623649791213721
"2299",42087,16670,21502,0.775276718444796
"2300",42089,38726,83829,0.46196423671999
"2301",42091,185460,510157,0.363535147023367
"2302",42093,5844,9771,0.598096407737181
"2303",42095,83854,170942,0.490540651215032
"2304",42097,28952,42283,0.684719627273372
"2305",42099,18293,24652,0.742049326626643
"2306",42101,132740,741377,0.179045209117628
"2307",42103,19213,32554,0.590188609694661
"2308",42105,7239,9064,0.798654015887026
"2309",42107,48871,70603,0.692194382674957
"2310",42109,13983,19140,0.730564263322884
"2311",42111,31466,40543,0.77611424906889
"2312",42113,2619,3595,0.728511821974965
"2313",42115,15207,21752,0.699108127988231
"2314",42117,15742,21075,0.746951364175564
"2315",42119,12356,20115,0.614267959234402
"2316",42121,18569,26528,0.69997738238842
"2317",42123,14237,20650,0.689443099273608
"2318",42125,72080,118478,0.608382990935026
"2319",42127,18637,28089,0.663498166542063
"2320",42129,130218,204697,0.63615001685418
"2321",42131,9936,14858,0.668730650154799
"2322",42133,146733,238471,0.615307521669301
"2323",44001,9745,28415,0.342952665845504
"2324",44003,42001,93093,0.451172483430548
"2325",44005,15722,46148,0.340686486955014
"2326",44007,102551,272667,0.376103452196269
"2327",44009,29818,76060,0.392032605837497
"2328",45001,8215,12433,0.660741574841149
"2329",45003,51589,85185,0.60561131654634
"2330",45005,835,3593,0.232396326189814
"2331",45007,67565,96093,0.703120934927622
"2332",45009,2417,6482,0.372878741129281
"2333",45011,5492,10321,0.532118980718923
"2334",45013,53194,97835,0.543711350743599
"2335",45015,57397,104458,0.549474429914415
"2336",45017,4305,8291,0.519237727656495
"2337",45019,93297,218857,0.42629205371544
"2338",45021,18043,25270,0.714008705975465
"2339",45023,8660,15757,0.549597004505934
"2340",45025,11297,18876,0.598484848484849
"2341",45027,8361,16733,0.49967130819339
"2342",45029,10440,19283,0.541409531711871
"2343",45031,16832,32417,0.519233735385754
"2344",45033,6582,13101,0.502404396610946
"2345",45035,41913,77278,0.542366520872693
"2346",45037,8184,13304,0.615153337342153
"2347",45039,4625,12136,0.38109756097561
"2348",45041,32615,64510,0.505580530150364
"2349",45043,20487,36668,0.558716046689211
"2350",45045,150021,258155,0.581127617129244
"2351",45047,19431,32006,0.607104917827907
"2352",45049,3906,9305,0.419774314884471
"2353",45051,118821,179744,0.661056836389532
"2354",45053,7078,14394,0.491732666388773
"2355",45055,20471,33629,0.608730559933391
"2356",45057,30312,49868,0.607844710034491
"2357",45059,20004,30488,0.656127000787195
"2358",45061,3008,8431,0.356778555331515
"2359",45063,92817,144568,0.642030048143434
"2360",45065,2958,5697,0.519220642443391
"2361",45067,5711,14704,0.388397714907508
"2362",45069,5044,11446,0.440677966101695
"2363",45071,11443,18631,0.614191401427728
"2364",45073,29698,40668,0.730254745746041
"2365",45075,13603,41205,0.330129838611819
"2366",45077,42907,57546,0.745612205887464
"2367",45079,58313,193822,0.300858519672689
"2368",45081,6210,9274,0.669613974552512
"2369",45083,93560,148655,0.629376744811813
"2370",45085,21000,48920,0.429272281275552
"2371",45087,8183,13257,0.617258806668175
"2372",45089,5532,15985,0.346074444791993
"2373",45091,82727,144050,0.574293648038875
"2374",46003,1052,1405,0.748754448398577
"2375",46005,4808,7081,0.679000141222991
"2376",46007,694,1183,0.586644125105664
"2377",46009,2235,3001,0.744751749416861
"2378",46011,8000,14567,0.549186517470996
"2379",46013,10580,17547,0.602952071579187
"2380",46015,1750,2490,0.70281124497992
"2381",46017,183,549,0.333333333333333
"2382",46019,3731,4802,0.776967930029155
"2383",46021,747,873,0.855670103092783
"2384",46023,2552,3783,0.674596880782448
"2385",46025,1373,1850,0.742162162162162
"2386",46027,2456,5698,0.431028431028431
"2387",46029,8958,13161,0.680647367221336
"2388",46031,647,1283,0.504286827747467
"2389",46033,3852,5494,0.701128503822352
"2390",46035,5613,8454,0.663946061036196
"2391",46037,1869,2964,0.630566801619433
"2392",46039,1699,2350,0.722978723404255
"2393",46041,790,1966,0.401831129196338
"2394",46043,1468,1707,0.859988283538371
"2395",46045,1538,1985,0.774811083123426
"2396",46047,2878,4042,0.712023750618506
"2397",46049,964,1182,0.815566835871404
"2398",46051,2618,3745,0.699065420560748
"2399",46053,1771,2258,0.784322409211692
"2400",46055,1026,1137,0.902374670184697
"2401",46057,2372,3083,0.76938047356471
"2402",46059,1433,1836,0.780501089324619
"2403",46061,1793,2388,0.750837520938023
"2404",46063,748,813,0.920049200492005
"2405",46065,5522,8723,0.633039092055485
"2406",46067,2944,3767,0.781523758959384
"2407",46069,564,710,0.794366197183099
"2408",46071,738,1115,0.661883408071749
"2409",46073,721,1006,0.716699801192843
"2410",46075,498,599,0.831385642737897
"2411",46077,1904,2779,0.685138539042821
"2412",46079,3681,5873,0.626766558828537
"2413",46081,8753,13828,0.632991032687301
"2414",46083,19617,32396,0.60553772070626
"2415",46085,1042,1597,0.652473387601753
"2416",46087,2068,2900,0.713103448275862
"2417",46089,1075,1324,0.811933534743202
"2418",46091,1287,2178,0.590909090909091
"2419",46093,9875,13670,0.722384784198976
"2420",46095,449,769,0.583875162548765
"2421",46097,787,1138,0.691564147627416
"2422",46099,49249,92326,0.533425037367589
"2423",46101,1951,3206,0.608546475358702
"2424",46102,297,3200,0.0928125
"2425",46103,35063,57518,0.609600472895441
"2426",46105,1401,1669,0.839424805272618
"2427",46107,1139,1380,0.82536231884058
"2428",46109,2404,4307,0.558161133039238
"2429",46111,905,1185,0.763713080168776
"2430",46115,2104,3163,0.665191274106861
"2431",46117,1203,1652,0.728208232445521
"2432",46119,726,930,0.780645161290323
"2433",46121,532,2539,0.209531311539976
"2434",46123,2161,2696,0.801557863501484
"2435",46125,3290,4548,0.72339489885664
"2436",46127,5944,8855,0.671259175607002
"2437",46129,1966,2580,0.762015503875969
"2438",46135,6581,10900,0.603761467889908
"2439",46137,404,906,0.445916114790287
"2440",47001,23184,35570,0.65178521225752
"2441",47003,14354,19088,0.75199077954736
"2442",47005,5668,7260,0.780716253443526
"2443",47007,4725,5758,0.820597429663077
"2444",47009,47369,66609,0.711150144875317
"2445",47011,35204,45865,0.767556960645372
"2446",47013,12331,14933,0.825755039174982
"2447",47015,5190,6557,0.791520512429465
"2448",47017,9205,11905,0.773204535909282
"2449",47019,19584,24492,0.799608035276825
"2450",47021,14438,20260,0.712635735439289
"2451",47023,5952,7584,0.784810126582278
"2452",47025,10604,12945,0.81915797605253
"2453",47027,2733,3506,0.779520821448945
"2454",47029,12162,14859,0.818493842115889
"2455",47031,17883,24282,0.736471460340993
"2456",47033,4673,6114,0.764311416421328
"2457",47035,25168,32279,0.779701973419251
"2458",47037,100218,309658,0.323640919982691
"2459",47039,4229,5241,0.806907078801755
"2460",47041,6672,8513,0.783742511453072
"2461",47043,17643,24323,0.725362825309378
"2462",47045,11768,15079,0.780423104980436
"2463",47047,15690,22984,0.682648799164636
"2464",47049,7441,8729,0.852445870088212
"2465",47051,13987,19132,0.731078820823751
"2466",47053,16259,22335,0.727960599955227
"2467",47055,9784,13203,0.741043702188896
"2468",47057,8565,10134,0.845174659561871
"2469",47059,22259,28087,0.792501869192153
"2470",47061,4802,5855,0.820153714773698
"2471",47063,18811,24631,0.763712394949454
"2472",47065,92108,171113,0.538287564358056
"2473",47067,2372,2744,0.864431486880466
"2474",47069,5760,10063,0.572393918314618
"2475",47071,9559,11538,0.828479805858901
"2476",47073,20405,24824,0.821986786980342
"2477",47075,3343,7439,0.449388358650356
"2478",47077,9797,12020,0.815058236272879
"2479",47079,11239,15047,0.746926297600851
"2480",47081,7577,9832,0.770646867371847
"2481",47083,2718,3686,0.737384698860553
"2482",47085,6120,8236,0.743079164643031
"2483",47087,4118,5323,0.77362389629908
"2484",47089,18651,23616,0.789761178861789
"2485",47091,6468,7801,0.829124471221638
"2486",47093,124540,220556,0.56466384954388
"2487",47095,1492,2034,0.733529990167158
"2488",47097,5674,8965,0.632905744562186
"2489",47099,15334,18718,0.819211454215194
"2490",47101,4474,5609,0.797646639329649
"2491",47103,12281,15608,0.786840082009226
"2492",47105,21713,29347,0.739871196374416
"2493",47107,18198,22844,0.796620556820172
"2494",47109,9093,11275,0.806474501108647
"2495",47111,8096,9487,0.853378307157162
"2496",47113,23943,42950,0.557462165308498
"2497",47115,9911,13256,0.747661436330718
"2498",47117,11043,14878,0.742236859792983
"2499",47119,31464,46657,0.674368261997128
"2500",47121,4467,5532,0.807483731019523
"2501",47123,16783,20797,0.806991392989374
"2502",47125,42187,76758,0.549610464055864
"2503",47127,2888,3539,0.816049731562588
"2504",47129,6930,8228,0.842245989304813
"2505",47131,10790,13521,0.798017898084461
"2506",47133,7918,10037,0.788881139782804
"2507",47135,2775,3428,0.80950991831972
"2508",47137,2381,2931,0.812350733538042
"2509",47139,6792,8360,0.81244019138756
"2510",47141,23759,33593,0.707260441163338
"2511",47143,11050,13637,0.810295519542421
"2512",47145,19230,25917,0.741984025928927
"2513",47147,24536,33717,0.727704125515319
"2514",47149,81480,143878,0.566313126398755
"2515",47151,8004,9052,0.884224480777729
"2516",47153,5855,7252,0.807363485934914
"2517",47155,33783,43535,0.775996324796141
"2518",47157,129815,382055,0.339780921595058
"2519",47159,7136,9051,0.78842116893161
"2520",47161,4950,6296,0.786213468869123
"2521",47163,55860,74357,0.751240636389311
"2522",47165,63454,92630,0.685026449314477
"2523",47167,20070,27308,0.734949465358137
"2524",47169,2936,3998,0.734367183591796
"2525",47171,6599,8307,0.794390273263513
"2526",47173,6803,8123,0.83749846115967
"2527",47175,2342,2921,0.801780212256077
"2528",47177,11850,16009,0.740208632644138
"2529",47179,40444,60203,0.671793764430344
"2530",47181,5795,6669,0.868945868945869
"2531",47183,10396,13735,0.756898434655988
"2532",47185,9606,11895,0.807566204287516
"2533",47187,86469,139016,0.622007538700581
"2534",47189,50296,74330,0.676658146105206
"2535",48001,15110,19227,0.785874031310137
"2536",48003,4943,5863,0.84308374552277
"2537",48005,25076,34574,0.725284896164748
"2538",48007,9239,12290,0.751749389747762
"2539",48009,4300,4796,0.896580483736447
"2540",48011,1035,1112,0.930755395683453
"2541",48013,12039,18118,0.664477315376973
"2542",48015,11447,14554,0.786519169987632
"2543",48017,1434,1860,0.770967741935484
"2544",48019,10057,12715,0.790955564294141
"2545",48021,20516,36665,0.559552706941225
"2546",48023,1494,1702,0.877790834312573
"2547",48025,6006,9420,0.637579617834395
"2548",48027,67893,127375,0.533016683022571
"2549",48029,308618,770818,0.4003772615585
"2550",48031,5443,7441,0.73148770326569
"2551",48033,397,416,0.954326923076923
"2552",48035,7469,9126,0.818430856892395
"2553",48037,27116,38261,0.708711220302658
"2554",48039,90433,154984,0.583498941826253
"2555",48041,47530,85061,0.558775467017787
"2556",48043,2461,4822,0.510369141435089
"2557",48045,639,725,0.881379310344828
"2558",48047,998,2484,0.401771336553945
"2559",48049,13698,15969,0.857786962239339
"2560",48051,6743,8609,0.783250087118132
"2561",48053,18767,24717,0.759274992919853
"2562",48055,8031,14973,0.536365457824083
"2563",48057,5641,7856,0.718049898167006
"2564",48059,6012,6832,0.879976580796253
"2565",48061,49032,114174,0.429449787166956
"2566",48063,3626,5060,0.716600790513834
"2567",48065,2779,3122,0.890134529147982
"2568",48067,11033,13927,0.792202197170963
"2569",48069,1602,2083,0.769083053288526
"2570",48071,17353,21652,0.801450212451506
"2571",48073,15101,19508,0.774092679926184
"2572",48075,1943,2279,0.852566915313734
"2573",48077,5069,5744,0.882486072423398
"2574",48079,809,1000,0.809
"2575",48081,1586,1779,0.891512085441259
"2576",48083,3641,4124,0.882880698351115
"2577",48085,252318,490856,0.514036703228645
"2578",48087,1048,1218,0.860426929392447
"2579",48089,7472,9975,0.749072681704261
"2580",48091,62740,88892,0.705800296989605
"2581",48093,5177,6086,0.850640814985212
"2582",48095,1058,1268,0.834384858044164
"2583",48097,15596,18996,0.821014950515898
"2584",48099,15438,23493,0.657131911633252
"2585",48101,540,662,0.81570996978852
"2586",48103,1247,1503,0.829673985362608
"2587",48105,1220,1574,0.775095298602287
"2588",48107,1396,1953,0.714797747055812
"2589",48109,415,864,0.480324074074074
"2590",48111,1389,1609,0.863269111249223
"2591",48113,307076,919504,0.333958307957334
"2592",48115,2951,3789,0.778833465294273
"2593",48117,3294,4610,0.714533622559653
"2594",48119,2162,2592,0.834104938271605
"2595",48121,222480,417964,0.532294647385899
"2596",48123,6567,8118,0.808943089430894
"2597",48125,853,988,0.86336032388664
"2598",48127,1384,3666,0.377523186033824
"2599",48129,1438,1648,0.872572815533981
"2600",48131,2443,5053,0.483475163269345
"2601",48133,7237,8293,0.87266369227059
"2602",48135,32697,44591,0.733264560113027
"2603",48137,893,1066,0.837711069418386
"2604",48139,56717,85493,0.66341103950031
"2605",48141,84331,266729,0.3161673458829
"2606",48143,13684,16856,0.811817750355956
"2607",48145,4177,6133,0.681069623349095
"2608",48147,12171,15007,0.811021523289132
"2609",48149,10171,12941,0.78595162661309
"2610",48151,1448,1826,0.792990142387733
"2611",48153,1584,2039,0.776851397743992
"2612",48155,445,551,0.807622504537205
"2613",48157,157718,357514,0.44115195488848
"2614",48159,4161,5009,0.83070473148333
"2615",48161,6991,8711,0.802548501894157
"2616",48163,2823,5279,0.53476037128244
"2617",48165,5355,5996,0.893095396931287
"2618",48167,93911,155060,0.605642976912163
"2619",48169,1413,1653,0.85480943738657
"2620",48171,12514,15850,0.789526813880126
"2621",48173,611,653,0.935681470137825
"2622",48175,3085,3995,0.772215269086358
"2623",48177,5627,7648,0.735747907949791
"2624",48179,6840,7782,0.878951426368543
"2625",48181,44163,59474,0.742559774018899
"2626",48183,32493,47982,0.677191446792547
"2627",48185,9432,12414,0.759787336877719
"2628",48187,47553,77619,0.612646388126619
"2629",48189,7177,9586,0.748696015021907
"2630",48191,995,1169,0.851154833190761
"2631",48193,3616,4351,0.83107331647897
"2632",48195,1849,2047,0.903273082559844
"2633",48197,1330,1580,0.841772151898734
"2634",48199,23858,27635,0.863325493034196
"2635",48201,700630,1640818,0.42700043514881
"2636",48203,21466,29717,0.722347477874617
"2637",48205,1868,2078,0.898941289701636
"2638",48207,1840,2214,0.831074977416441
"2639",48209,47680,109395,0.435851729969377
"2640",48211,1486,1720,0.863953488372093
"2641",48213,28911,36317,0.796073464217859
"2642",48215,90527,220884,0.409839553792941
"2643",48217,11926,14931,0.798740874690242
"2644",48219,6536,8100,0.806913580246914
"2645",48221,26496,32541,0.814234350511662
"2646",48223,12719,15941,0.797879681324886
"2647",48225,7060,9438,0.74803983894893
"2648",48227,8054,10241,0.786446636070696
"2649",48229,779,1165,0.668669527896996
"2650",48231,29163,38597,0.75557685830505
"2651",48233,7681,8773,0.875527185683347
"2652",48235,759,889,0.853768278965129
"2653",48237,3418,3782,0.903754627181386
"2654",48239,5231,6353,0.823390524161813
"2655",48241,12542,15611,0.803407853436679
"2656",48243,784,1305,0.600766283524904
"2657",48245,47570,94759,0.502010363131734
"2658",48247,833,2036,0.409135559921415
"2659",48249,7453,13669,0.545248372229132
"2660",48251,54628,72020,0.758511524576507
"2661",48253,5660,6741,0.839638035899718
"2662",48255,3968,5252,0.755521706016756
"2663",48257,37624,56718,0.663352022285694
"2664",48259,20083,26452,0.759224255254801
"2665",48261,127,194,0.654639175257732
"2666",48263,411,462,0.88961038961039
"2667",48265,20879,27745,0.75253198774554
"2668",48267,1987,2292,0.866928446771379
"2669",48269,151,159,0.949685534591195
"2670",48271,1144,1603,0.713661883967561
"2671",48273,5504,10944,0.502923976608187
"2672",48275,1180,1456,0.81043956043956
"2673",48277,16760,21442,0.781643503404533
"2674",48279,3521,4410,0.798412698412698
"2675",48281,8086,10399,0.7775747668045
"2676",48283,1335,2406,0.554862842892768
"2677",48285,8804,10197,0.863391193488281
"2678",48287,6255,8087,0.773463583529121
"2679",48289,7523,8674,0.867304588425179
"2680",48291,23302,29334,0.794368309811141
"2681",48293,6789,9095,0.746454095656954
"2682",48295,1205,1353,0.890613451589061
"2683",48297,4199,5054,0.830827067669173
"2684",48299,10079,12660,0.796129541864139
"2685",48301,60,66,0.909090909090909
"2686",48303,78861,120817,0.652730989844144
"2687",48305,1853,2293,0.808111644134322
"2688",48307,2904,3436,0.845168800931316
"2689",48309,59543,97872,0.608376246526075
"2690",48311,460,516,0.891472868217054
"2691",48313,4169,5298,0.786900717251793
"2692",48315,3470,4864,0.713404605263158
"2693",48317,1857,2160,0.859722222222222
"2694",48319,1991,2474,0.804769603880356
"2695",48321,9845,13727,0.71719967946383
"2696",48323,6881,15346,0.448390460054737
"2697",48325,15642,22657,0.690382663194598
"2698",48327,823,1028,0.800583657587549
"2699",48329,45624,58859,0.775140590224095
"2700",48331,7984,10578,0.754774059368501
"2701",48333,2217,2505,0.88502994011976
"2702",48335,2170,2579,0.841411399767352
"2703",48337,8615,9819,0.877380588654649
"2704",48339,193382,271543,0.712159768434465
"2705",48341,4359,5508,0.791394335511983
"2706",48343,3872,5587,0.693037408269196
"2707",48345,604,652,0.92638036809816
"2708",48347,17378,26785,0.648795967892477
"2709",48349,13800,19123,0.721644093499974
"2710",48351,4882,6094,0.801115851657368
"2711",48353,4131,5357,0.771140563748367
"2712",48355,64617,127322,0.507508521700884
